Rk,Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF_O,eFG%_O,TO%_O,Reb%_O,FTR_O,EFF_D,eFG%_D,TO%_D,Reb%_D,FTR_D,G-Sc,+/-,True Advantage,hca,Won/Loss,Score Range,Score,Opp_Score,Spread
5354,1/13/24,C,LSU,SEC,Auburn,A,"L, 93-78",116.6,106.7,75.8,102.9,50,22.4,33.3,42.4,122.7,54.1,10.6,22.9,50.8,73.4,-11,0.0,4.14,L,93-78,78,93,-15
5361,1/13/24,C,Miami FL,ACC,Virginia Tech,A,"W, 75-71",111.3,93.4,69.7,107.6,55.3,15.8,13.3,28.1,101.8,56.9,21.5,28.6,10.3,88.3,-1,0.0,4.06,W,75-71,75,71,4
5375,1/13/24,C,Louisville,ACC,N.C. State,H,"L, 89-83",117.2,116.1,73,113.7,54.2,13.7,26.5,42.4,122,62.7,20.6,27.6,28.8,52.7,-7,3.64,3.64,L,89-83,83,89,-6
5387,1/13/24,C,Northwestern,B10,Wisconsin,A,"L, 71-63",108.8,97.3,63.2,99.6,48.1,15.8,20.7,27.8,112.3,58,20.6,29.6,59.1,78.3,-3,0.0,2.72,L,71-63,63,71,-8
5388,1/13/24,C,Wisconsin,B10,Northwestern,H,"W, 71-63",116.9,93.2,63.2,112.3,58,20.6,29.6,59.1,99.6,48.1,15.8,20.7,27.8,93.1,3,3.01,3.01,W,71-63,71,63,8
5394,1/13/24,C,Oklahoma St.,B12,Iowa St.,A,"L, 66-42",86,90.2,63.9,65.7,39.4,31.3,25.7,29.8,103.2,49.1,14.1,28.1,19,36.6,-8,0.0,6.52,L,66-42,42,66,-24
5395,1/13/24,C,Kansas,B12,Oklahoma,H,"W, 78-66",121.3,93.8,67.3,115.9,46.2,3,26.3,27.3,98.1,45,16.3,28.2,28.3,95.1,6,5.18,5.18,W,78-66,78,66,12
5396,1/13/24,C,Oklahoma,B12,Kansas,A,"L, 78-66",112.6,105,67.3,98.1,45,16.3,28.2,28.3,115.9,46.2,3,26.3,27.3,69,-6,0.0,5.28,L,78-66,66,78,-12
5401,1/13/24,C,Penn St.,B10,Purdue,A,"L, 95-78",114.5,108.5,74.4,104.8,51.5,12.1,15.4,26.2,127.6,68.2,18.8,35.7,52.7,65,-16,0.0,3.69,L,95-78,78,95,-17
5405,1/13/24,C,Portland,WCC,San Francisco,A,"L, 96-69",112,123.3,70.8,97.5,45.8,12.7,23.3,45.8,135.6,57.9,14.1,50,13.2,24.8,-8,0.0,3.76,L,96-69,69,96,-27
5412,1/13/24,C,Santa Clara,WCC,Saint Mary's,H,"L, 73-49",88.5,120.2,58.2,84.2,40.6,22.3,33.3,35.4,125.4,54,12,46.7,11.3,2.9,-20,2.3,2.3,L,73-49,49,73,-24
5415,1/13/24,C,New Mexico,MWC,San Diego St.,H,"W, 88-70",118.3,89.8,78.6,111.9,49.3,12.7,32.6,45.6,89,46.1,16.5,19.5,31.2,96,2,4.33,4.33,W,88-70,88,70,18
5416,1/13/24,C,San Diego St.,MWC,New Mexico,A,"L, 88-70",104.7,97.7,78.6,89,46.1,16.5,19.5,31.2,111.9,49.3,12.7,32.6,45.6,68.9,-2,0.0,4.18,L,88-70,70,88,-18
5421,1/13/24,C,Butler,BE,Seton Hall,H,"L, 78-72",120.2,112.6,64.9,110.9,48.3,12.3,27.3,27.1,120.2,57.6,15.4,35.7,18.6,68,-2,4.09,4.09,L,78-72,72,78,-6
5422,1/13/24,C,Seton Hall,BE,Butler,A,"W, 78-72",128.8,103.5,64.9,120.2,57.6,15.4,35.7,18.6,110.9,48.3,12.3,27.3,27.1,92.5,2,0.0,3.03,W,78-72,78,72,6
5423,1/13/24,C,East Carolina,Amer,SMU,H,"L, 75-64",96.6,107.5,67.5,94.8,38.7,17.8,39.5,40.3,111.1,50.8,17.8,41.2,21,22.7,-9,3.3,3.3,L,75-64,64,75,-11
5427,1/13/24,C,Missouri,SEC,South Carolina,H,"L, 71-69",107.4,96.7,60,102.1,46,10.4,28.2,29,105.1,46.6,23.7,41.7,30.5,77.1,1,6.47,6.47,L,71-69,69,71,-2
5439,1/13/24,C,Creighton,BE,St. John's,H,"W, 66-65",104.3,86.4,66.9,98.7,41.7,10.5,27.5,35,97.2,42,10.5,29.3,11.6,89.7,1,3.97,3.97,W,66-65,66,65,1
5440,1/13/24,C,St. John's,BE,Creighton,A,"L, 66-65",107,84.5,66.9,97.2,42,10.5,29.3,11.6,98.7,41.7,10.5,27.5,35,93.8,-1,0.0,3.48,L,66-65,65,66,-1
5450,1/13/24,C,Syracuse,ACC,North Carolina,A,"L, 103-67",93.2,105.2,83.9,79.9,39.7,20.3,17.1,33.3,122.8,52.6,16.7,45.2,35.1,19.9,-18,0.0,2.28,L,103-67,67,103,-36
5454,1/13/24,C,Temple,Amer,North Texas,A,"L, 69-51",98.8,111.1,57.3,88.9,34.6,20.9,38.9,30.8,120.3,54.7,20.9,51.6,32.1,20.7,-8,0.0,3.29,L,69-51,51,69,-18
5455,1/13/24,C,Georgia,SEC,Tennessee,H,"L, 85-79",125.4,105.5,73.4,107.6,43.5,12.3,31.2,33.3,115.8,54.9,19.1,36.1,37.7,87.9,-2,4.29,4.29,L,85-79,79,85,-6
5456,1/13/24,C,Tennessee,SEC,Georgia,A,"W, 85-79",123.9,103.4,73.4,115.8,54.9,19.1,36.1,37.7,107.6,43.5,12.3,31.2,33.3,89,2,0.0,4.74,W,85-79,85,79,6
5462,1/13/24,C,West Virginia,B12,Texas,H,"W, 76-73",110.8,89.8,74.2,102.4,52.1,21.6,31.2,87.2,98.3,53.8,29.6,29,39.6,91.8,2,4.43,4.43,W,76-73,76,73,3
5476,1/13/24,C,USC,P12,Colorado,A,"L, 68-58",99.4,84.3,67.2,86.3,40.2,20.8,31.7,18,101.2,48.4,11.9,22.9,21.3,86.9,4,0.0,2.82,L,68-58,58,68,-10
5477,1/13/24,C,UNLV,MWC,Utah St.,H,"L, 87-86",131.3,115.9,68.6,125.4,50,7.3,35,47.6,126.9,57.1,16,33.3,44.6,80.8,6,3.59,3.59,L,87-86,86,87,-1
5478,1/13/24,C,Utah St.,MWC,UNLV,A,"W, 87-86",131.9,118.6,68.6,126.9,57.1,16,33.3,44.6,125.4,50,7.3,35,47.6,77.2,-6,0.0,4.72,W,87-86,87,86,1
5484,1/13/24,C,Vanderbilt,SEC,Mississippi,A,"L, 69-56",93.2,100.1,62.8,89.2,41.5,15.9,23.1,37.7,109.9,49.2,12.7,33.3,25.4,30.4,-7,0.0,3.2,L,69-56,56,69,-13
5485,1/13/24,C,La Salle,A10,VCU,H,"L, 71-65",102.6,100.1,68.7,94.7,38.5,13.1,31.8,29.2,103.4,54.2,21.8,26.7,58.3,57.1,0,3.34,3.34,L,71-65,65,71,-6
5487,1/13/24,C,Virginia,ACC,Wake Forest,A,"L, 66-47",79.9,89,64.7,72.6,31.6,10.8,16.7,26.3,102,60,26.3,20,14,22.6,-9,0.0,3.59,L,66-47,47,66,-19
5488,1/13/24,C,Wake Forest,ACC,Virginia,H,"W, 66-47",112.7,76.6,64.7,102,60,26.3,20,14,72.6,31.6,10.8,16.7,26.3,98.8,9,6.14,6.14,W,66-47,66,47,19
5490,1/13/24,C,VMI,SC,Samford,A,"L, 134-96",108,128.4,94.7,101.4,62.7,28.5,23.5,39.7,141.6,67.2,15.8,45.9,25.3,12,-17,0.0,2.75,L,134-96,96,134,-38
5499,1/13/24,C,Providence,BE,Xavier,H,"L, 85-65",108,117.3,66.6,97.6,47.2,15,20,41.5,127.7,60.3,12,31.2,19,28,-5,4.75,4.75,L,85-65,65,85,-20
5500,1/13/24,C,Xavier,BE,Providence,A,"W, 85-65",137.2,98.4,66.6,127.7,60.3,12,31.2,19,97.6,47.2,15,20,41.5,97.9,5,0.0,5.35,W,85-65,85,65,20
5503,1/14/24,C,Delaware,CAA,UNC Wilmington,A,"L, 79-74",105.5,103.9,69.7,106.2,52.4,18.7,33.3,21,113.4,50,10,25,19.7,54.6,-2,0.0,3.9,L,79-74,74,79,-5
5506,1/14/24,C,Georgetown,BE,Connecticut,A,"L, 80-67",127.1,104.7,62,108.1,38,12.9,37.5,76,129.1,64.9,19.4,33.3,53.2,90.3,-7,0.0,2.92,L,80-67,67,80,-13
5507,1/14/24,C,Liberty,CUSA,Louisiana Tech,A,"L, 80-76",119,107.4,62.4,108.3,51.7,12.8,23.7,31.7,114,50.9,17.1,34.3,48.3,76.5,3,0.0,2.75,L,80-76,76,80,-4
5510,1/14/24,C,Maryland,B10,Illinois,A,"W, 76-67",112.1,83.2,69.2,109.8,49.2,10.1,29.7,26.2,96.8,37.5,13,33.3,37.5,96.8,0,0.0,4.9,W,76-67,76,67,9
5512,1/14/24,C,Wichita St.,Amer,Memphis,H,"L, 112-86",127.7,141.3,72.3,119,65.8,24.9,34.5,20,155,78.7,13.8,41.7,8.8,23.8,-5,4.43,4.43,L,112-86,86,112,-26
5520,1/14/24,C,Rutgers,B10,Michigan St.,A,"L, 73-55",103.7,101.4,63.7,86.4,43.5,15.7,17.1,24.1,114.7,56.4,14.1,25,27.3,56.5,-5,0.0,3.93,L,73-55,55,73,-18
5526,1/14/24,C,UAB,Amer,Florida Atlantic,A,"L, 86-73",102.7,108.2,72.4,100.8,43,11.1,30.4,21.1,118.8,54.4,15.2,36.1,20.6,35.4,-12,0.0,3.41,L,86-73,73,86,-13
5527,1/14/24,C,Stanford,P12,Utah,H,"W, 79-73",121.5,100.8,68.5,115.3,49.2,7.3,24.3,42.6,106.5,54.8,8.8,18.4,19,89.5,2,4.08,4.08,W,79-73,79,73,6
5528,1/14/24,C,Utah,P12,Stanford,A,"L, 79-73",111.9,108.1,68.5,106.5,54.8,8.8,18.4,19,115.3,49.2,7.3,24.3,42.6,59.9,-2,0.0,5.02,L,79-73,73,79,-6
5531,1/14/24,C,UCLA,P12,Washington,H,"W, 73-61",104.9,79,71.7,101.8,56,20.9,20.7,50,85.1,46.2,26.5,25.8,38.5,96.3,8,4.03,4.03,W,73-61,73,61,12
5532,1/14/24,C,Washington,P12,UCLA,A,"L, 73-61",91.6,98.4,71.7,85.1,46.2,26.5,25.8,38.5,101.8,56,20.9,20.7,50,30.5,-8,0.0,4.44,L,73-61,61,73,-12
5541,1/15/24,C,Columbia,Ivy,Yale,A,"L, 89-70",105.5,116.4,71.4,98,43.7,12.6,20,25.4,124.6,60.6,8.4,18.2,16.7,24.5,-9,0.0,1.61,L,89-70,70,89,-19
5543,1/15/24,C,Dartmouth,Ivy,Princeton,A,"L, 76-58",95,111.5,61.8,93.8,50,16.2,16.1,23.5,123,55.9,8.1,17.2,45.1,13.6,-11,0.0,2.36,L,76-58,58,76,-18
5555,1/15/24,C,Iowa,B10,Minnesota,A,"W, 86-77",118.6,95.5,74.5,115.4,56.2,14.8,28.1,24.6,103.4,52.6,16.1,20,41.4,92.4,4,0.0,5.16,W,86-77,86,77,9
5556,1/15/24,C,Minnesota,B10,Iowa,H,"L, 86-77",103.8,102.3,74.5,103.4,52.6,16.1,20,41.4,115.4,56.2,14.8,28.1,24.6,54.1,-4,4.78,4.78,L,86-77,77,86,-9
5557,1/15/24,C,La Salle,A10,Saint Joseph's,A,"L, 82-62",106,125.3,61.6,100.6,42.6,4.9,17.9,19.7,133.1,58.8,13,43.3,31.6,12.8,-12,0.0,3.34,L,82-62,62,82,-20
5559,1/15/24,C,Lamar,Slnd,McNeese St.,A,"L, 88-69",111.5,119.7,67.2,102.7,51.8,23.8,33.3,26.8,130.9,57.3,17.9,40.6,50.9,30.7,-7,0.0,3.67,L,88-69,69,88,-19
5570,1/15/24,C,Notre Dame,ACC,Boston College,A,"L, 63-59",100.8,90.2,62.8,93.9,49,22.3,29.4,29.4,100.3,43.8,4.8,10.5,32.1,78.2,2,0.0,5.08,L,63-59,59,63,-4
5571,1/15/24,C,Michigan,B10,Ohio St.,H,"W, 73-65",114.3,91.6,66.7,109.4,51.6,13.5,28.2,15.6,97.5,40.2,6,23.8,21.2,92.7,3,3.93,3.93,W,73-65,73,65,8
5572,1/15/24,C,Ohio St.,B10,Michigan,A,"L, 73-65",100.4,102.3,66.7,97.5,40.2,6,23.8,21.2,109.4,51.6,13.5,28.2,15.6,44.6,-3,0.0,4.25,L,73-65,65,73,-8
5574,1/15/24,C,Penn,Ivy,Cornell,A,"L, 77-60",93.9,103.2,67.2,89.3,51.9,25.3,23.3,11.1,114.6,55.9,11.9,24.3,1.5,25.1,-5,0.0,2.47,L,77-60,60,77,-17
5585,1/15/24,C,Marquette,BE,Villanova,H,"W, 87-74",144.8,112.6,65.2,133.4,64.3,4.6,19.2,12.7,113.5,60.4,18.4,20,26.4,94.7,4,4.68,4.68,W,87-74,87,74,13
5586,1/15/24,C,Villanova,BE,Marquette,A,"L, 87-74",131.1,114.5,65.2,113.5,60.4,18.4,20,26.4,133.4,64.3,4.6,19.2,12.7,82.6,-4,0.0,3.52,L,87-74,74,87,-13
5587,1/16/24,C,Air Force,MWC,Colorado St.,A,"L, 78-69",117.2,101.5,60.4,101.5,50,23.5,31.4,30.4,114.7,52.6,13.2,27.8,40.4,84,3,0.0,3.07,L,78-69,69,78,-9
5591,1/16/24,C,Baylor,B12,Kansas St.,A,"L, 68-64",99.5,88.2,64.7,88,36.2,15.1,42.6,25,93.5,47.2,23.4,27.3,40.7,80.1,2,0.0,3.83,L,68-64,64,68,-4
5592,1/16/24,C,Kansas St.,B12,Baylor,H,"W, 68-64",94.2,78.6,64.7,93.5,47.2,23.4,27.3,40.7,88,36.2,15.1,42.6,25,89,-2,5.72,5.72,W,68-64,68,64,4
5595,1/16/24,C,Buffalo,MAC,Toledo,A,"L, 77-66",92,98.2,71.7,92.1,48.4,18.1,23.7,17.7,107.5,50.8,15.4,27.8,27,32.1,-3,0.0,4.75,L,77-66,66,77,-11
5597,1/16/24,C,Butler,BE,Xavier,A,"L, 85-71",104.8,107.3,73.5,96.6,41.2,8.2,25.6,30.9,115.6,53.8,15,31.4,29.2,43.4,-8,0.0,4.09,L,85-71,71,85,-14
5598,1/16/24,C,Xavier,BE,Butler,H,"W, 85-71",121.2,92.2,73.5,115.6,53.8,15,31.4,29.2,96.6,41.2,8.2,25.6,30.9,95.8,8,5.35,5.35,W,85-71,85,71,14
5603,1/16/24,C,Florida,SEC,Tennessee,A,"L, 85-66",110.1,107.5,70.9,93.1,33.1,15.5,38.8,36.8,119.8,56.7,18.3,39.4,35,56.9,-11,0.0,3.8,L,85-66,66,85,-19
5604,1/16/24,C,Tennessee,SEC,Florida,H,"W, 85-66",124.4,82.6,70.9,119.8,56.7,18.3,39.4,35,93.1,33.1,15.5,38.8,36.8,99.1,11,4.74,4.74,W,85-66,85,66,19
5606,1/16/24,C,Georgia Tech,ACC,Clemson,A,"W, 93-90",133.4,107.6,60.2,123.5,62.1,15.9,28.1,32.3,119.6,43.6,13.3,47.8,54.3,92.2,-3,0.0,3.42,W,93-90,93,90,3
5607,1/16/24,C,Georgia,SEC,South Carolina,A,"W, 74-69",116.1,95.7,66.7,110.9,40.2,12,46.2,52.5,103.4,44.8,13.5,35.7,55.2,90.3,0,0.0,4.29,W,74-69,74,69,5
5609,1/16/24,C,BYU,B12,Iowa St.,H,"W, 87-72",147.9,100.8,68.6,126.8,58.8,16,37.5,42.1,104.9,47.5,18.9,36.8,42.4,98.8,6,4.53,4.53,W,87-72,87,72,15
5610,1/16/24,C,Iowa St.,B12,BYU,A,"L, 87-72",114.5,108.2,68.6,104.9,47.5,18.9,36.8,42.4,126.8,58.8,16,37.5,42.1,65.8,-6,0.0,5.32,L,87-72,72,87,-15
5611,1/16/24,C,Kansas,B12,Oklahoma St.,A,"W, 90-66",132,87.7,71.5,125.9,66.4,15.4,25,31,92.3,45.3,19.6,20.6,45.3,99.1,16,0.0,5.18,W,90-66,90,66,24
5612,1/16/24,C,Oklahoma St.,B12,Kansas,H,"L, 90-66",101.3,119,71.5,92.3,45.3,19.6,20.6,45.3,125.9,66.4,15.4,25,31,13.5,-16,6.52,6.52,L,90-66,66,90,-24
5616,1/16/24,C,Missouri St.,MVC,Indiana St.,A,"L, 88-66",114.7,124.4,60.8,108.5,50.8,13.1,33.3,16.7,144.6,65.7,9.9,37,42.6,28.2,-11,0.0,5.55,L,88-66,66,88,-22
5618,1/16/24,C,Missouri,SEC,Alabama,A,"L, 93-75",118.7,109.4,68.2,109.9,56.6,16.1,20,37.7,136.3,64,19.1,39.3,36.8,71.9,-5,0.0,6.47,L,93-75,75,93,-18
5619,1/16/24,C,Indiana,B10,Purdue,H,"L, 87-66",103.8,102.8,71.1,92.9,47.7,14.1,22.5,13.8,122.4,52.4,11.3,30.6,43.5,52.7,-11,4.42,4.42,L,87-66,66,87,-21
5620,1/16/24,C,Purdue,B10,Indiana,A,"W, 87-66",129.3,89.1,71.1,122.4,52.4,11.3,30.6,43.5,92.9,47.7,14.1,22.5,13.8,98.6,11,0.0,4.54,W,87-66,87,66,21
5621,1/16/24,C,Duquesne,A10,Richmond,H,"L, 63-61",107.8,99.3,61.9,98.5,47.4,14.5,27.3,19.3,101.7,53,17.8,21.4,28,72,4,2.36,2.36,L,63-61,61,63,-2
5622,1/16/24,C,Richmond,A10,Duquesne,A,"W, 63-61",109.5,98.1,61.9,101.7,53,17.8,21.4,28,98.5,47.4,14.5,27.3,19.3,78,-4,0.0,3.58,W,63-61,63,61,2
5624,1/16/24,C,Saint Louis,A10,Dayton,A,"L, 70-65",106.1,96,65.1,99.9,47,15.4,31,10.6,107.6,50,12.3,31.6,53.7,75.8,-3,0.0,4.17,L,70-65,65,70,-5
5625,1/16/24,C,Samford,SC,Western Carolina,A,"W, 75-71",116.1,96.8,69,108.7,50,13,22.9,36.2,102.9,45.3,11.6,26.8,26.6,88.9,6,0.0,2.83,W,75-71,75,71,4
5626,1/16/24,C,Western Carolina,SC,Samford,H,"L, 75-71",101.5,105.4,69,102.9,45.3,11.6,26.8,26.6,108.7,50,13,22.9,36.2,39.3,-6,3.44,3.44,L,75-71,71,75,-4
5629,1/16/24,C,Seton Hall,BE,St. John's,H,"W, 80-65",128.3,84.8,66.9,119.5,46.6,20.9,56.8,55.2,97.1,46.7,17.9,30,23,99.2,12,3.03,3.03,W,80-65,80,65,15
5630,1/16/24,C,St. John's,BE,Seton Hall,A,"L, 80-65",105.1,111.7,66.9,97.1,46.7,17.9,30,23,119.5,46.6,20.9,56.8,55.2,33,-12,0.0,3.48,L,80-65,65,80,-15
5632,1/16/24,C,Syracuse,ACC,Pittsburgh,A,"W, 69-58",117.3,81.1,63.7,108.3,56.6,14.1,19.4,24.5,91.1,39.2,15.7,33.3,16.9,98.6,7,0.0,2.28,W,69-58,69,58,11
5633,1/16/24,C,Cincinnati,B12,TCU,H,"W, 81-77",107.6,95.2,69.2,104.1,57.4,19.3,28.1,34.4,98.9,49.3,24.4,40.9,16.7,80.2,-4,3.67,3.67,W,81-77,81,77,4
5634,1/16/24,C,TCU,B12,Cincinnati,A,"L, 81-77",113.4,94.9,69.2,98.9,49.3,24.4,40.9,16.7,104.1,57.4,19.3,28.1,34.4,88.6,4,0.0,3.65,L,81-77,77,81,-4
5636,1/16/24,C,Temple,Amer,SMU,A,"L, 77-64",106.9,108.9,64.8,98.8,42.3,20.1,45.2,18.5,118.9,49.1,15.4,38.2,44.6,44.8,-6,0.0,3.29,L,77-64,64,77,-13
5637,1/16/24,C,Arkansas,SEC,Texas A&M,H,"W, 78-77",115.7,89.7,73.8,105.6,46.1,10.8,9.7,78.4,104.3,36.5,2.7,37.3,44.6,94.9,10,6.63,6.63,W,78-77,78,77,1
5638,1/16/24,C,Texas A&M,SEC,Arkansas,A,"L, 78-77",102.6,105.2,73.8,104.3,36.5,2.7,37.3,44.6,105.6,46.1,10.8,9.7,78.4,42.9,-10,0.0,4.82,L,78-77,77,78,-1
5640,1/16/24,C,UNLV,MWC,Boise St.,A,"W, 68-64",120.3,93.2,62.3,109.1,50,14.4,38.2,29.3,102.7,44.8,16,38.9,31,94.9,4,0.0,3.59,W,68-64,68,64,4
5641,1/16/24,C,New Mexico,MWC,Utah St.,H,"W, 99-86",130.9,100.3,78.7,125.9,61,8.9,17.9,25,109.3,47.1,17.8,38.6,44.1,95.5,11,4.33,4.33,W,99-86,99,86,13
5642,1/16/24,C,Utah St.,MWC,New Mexico,A,"L, 99-86",120.1,116.4,78.7,109.3,47.1,17.8,38.6,44.1,125.9,61,8.9,17.9,25,58.7,-11,0.0,4.72,L,99-86,86,99,-13
5643,1/16/24,C,N.C. State,ACC,Wake Forest,H,"W, 83-76",111.3,96.3,75,110.7,53.7,17.3,26.7,61.1,101.4,48.2,21.3,27.8,50,84.1,-5,2.75,2.75,W,83-76,83,76,7
5644,1/16/24,C,Wake Forest,ACC,N.C. State,A,"L, 83-76",113.7,97.2,75,101.4,48.2,21.3,27.8,50,110.7,53.7,17.3,26.7,61.1,85.8,5,0.0,6.14,L,83-76,76,83,-7
5646,1/16/24,C,Western Michigan,MAC,Akron,A,"L, 77-66",109.6,114.2,65,101.5,51.7,18.5,27.3,8.3,118.4,57,13.8,28.6,24.6,38.2,-2,0.0,3.88,L,77-66,66,77,-11
5647,1/16/24,C,Penn St.,B10,Wisconsin,H,"W, 87-83",130,103.4,71.2,122.2,60,8.4,13.8,33.3,116.6,54.3,18.3,34.4,39.7,93.3,5,3.69,3.69,W,87-83,87,83,4
5648,1/16/24,C,Wisconsin,B10,Penn St.,A,"L, 87-83",123.4,116.9,71.2,116.6,54.3,18.3,34.4,39.7,122.2,60,8.4,13.8,33.3,65.1,-5,0.0,3.01,L,87-83,83,87,-4
5652,1/17/24,C,Vanderbilt,SEC,Auburn,H,"L, 80-65",109.3,111.1,64.8,100.2,41.5,17,34.2,56.6,123.4,53.4,15.4,45.2,37.9,45.3,-13,3.2,3.2,L,80-65,65,80,-15
5653,1/17/24,C,Bradley,MVC,Southern Illinois,A,"W, 70-69",113.6,113.2,60.8,115.1,57,13.1,14.8,30,113.4,56,16.4,28.6,36,51,-12,0.0,5.02,W,70-69,70,69,1
5654,1/17/24,C,Southern Illinois,MVC,Bradley,H,"L, 70-69",124.7,105.5,60.8,113.4,56,16.4,28.6,36,115.1,57,13.1,14.8,30,87.2,12,3.59,3.59,L,70-69,69,70,-1
5661,1/17/24,C,Connecticut,BE,Creighton,H,"W, 62-48",108.3,67.7,61.8,100.3,39.3,11.3,44.7,14.3,77.7,40.4,22.7,18.2,11.5,99.6,9,3.86,3.86,W,62-48,62,48,14
5662,1/17/24,C,Creighton,BE,Connecticut,A,"L, 62-48",90.2,82.1,61.8,77.7,40.4,22.7,18.2,11.5,100.3,39.3,11.3,44.7,14.3,74.6,-9,0.0,3.97,L,62-48,48,62,-14
5671,1/17/24,C,Florida St.,ACC,Miami FL,A,"W, 84-75",119.1,92.9,75.2,111.8,51.5,17.3,37.5,33.8,99.8,52.6,18.6,27.8,41.4,94.6,7,0.0,3.85,W,84-75,84,75,9
5691,1/17/24,C,Louisville,ACC,North Carolina,A,"L, 86-70",112.4,108.6,69.8,100.3,56.1,18.6,17.6,22.8,123.2,56.7,14.3,35.3,40,59.7,-12,0.0,3.64,L,86-70,70,86,-16
5693,1/17/24,C,Maryland,B10,Northwestern,A,"L, 72-69",119.8,103.4,62.5,110.4,58.3,20.8,24,37.5,115.2,49.1,11.2,34.4,40,84.4,-1,0.0,4.9,L,72-69,69,72,-3
5696,1/17/24,C,Massachusetts,A10,Loyola Chicago,A,"L, 79-78",127,118.5,67.2,116,48.3,14.9,40,53.4,117.5,51.8,17.9,41.7,55.4,69.1,-3,0.0,3.68,L,79-78,78,79,-1
5697,1/17/24,C,Kentucky,SEC,Mississippi St.,H,"W, 90-77",143.8,103.9,69.3,129.9,62,14.4,26.9,50,111.1,51.4,13,35,14.5,97.7,11,3.43,3.43,W,90-77,90,77,13
5698,1/17/24,C,Mississippi St.,SEC,Kentucky,A,"L, 90-77",113.6,111.9,69.3,111.1,51.4,13,35,14.5,129.9,62,14.4,26.9,50,54.4,-11,0.0,3.1,L,90-77,77,90,-13
5700,1/17/24,C,Mississippi,SEC,LSU,A,"L, 89-80",109,105.8,78.2,102.2,41.5,12.8,23.8,44.6,113.7,56.9,19.2,28.6,53.4,58.5,-3,0.0,4.43,L,89-80,80,89,-9
5703,1/17/24,C,Nebraska,B10,Rutgers,A,"L, 87-82",122.3,112.5,71,102.7,47.7,16.3,26.2,36.4,109,45.5,16.3,44.6,38.5,72.3,3,0.0,5.75,L,87-82,82,87,-5
5704,1/17/24,C,Rutgers,B10,Nebraska,H,"W, 87-82",114.3,97.1,71,109,45.5,16.3,44.6,38.5,102.7,47.7,16.3,26.2,36.4,86.6,-3,3.93,3.93,W,87-82,87,82,5
5705,1/17/24,C,Nevada,MWC,San Diego St.,A,"L, 71-59",105.9,103.3,63.6,92.7,51,22,22.6,33.3,111.6,46.2,18.9,52.6,64.2,56.9,-7,0.0,2.67,L,71-59,59,71,-12
5706,1/17/24,C,San Diego St.,MWC,Nevada,H,"W, 71-59",117.9,86.7,63.6,111.6,46.2,18.9,52.6,64.2,92.7,51,22,22.6,33.3,97.2,7,4.18,4.18,W,71-59,71,59,12
5710,1/17/24,C,Northern Iowa,MVC,Belmont,A,"W, 83-72",121.8,99.3,70.2,118.3,60.7,8.6,3.3,35.7,102.6,55.7,15.7,14.7,9.8,91.3,4,0.0,3.89,W,83-72,83,72,11
5711,1/17/24,C,DePaul,BE,Providence,H,"L, 100-62",99.8,124.6,74.2,83.5,49.1,25.6,20,22.8,134.7,66.7,10.8,29.6,46.7,7.3,-10,2.32,2.32,L,100-62,62,100,-38
5713,1/17/24,C,Rhode Island,A10,St. Bonaventure,A,"L, 99-64",91.9,124.4,73.3,87.4,46.3,27.3,35.5,40.7,135.1,65.9,8.2,22.6,25.8,3,-18,0.0,2.96,L,99-64,64,99,-35
5715,1/17/24,C,Houston,B12,Texas Tech,H,"W, 77-54",131.5,87.4,59.3,129.9,58.7,10.1,40,4.8,91.1,48,23.6,27.8,30.6,99.1,8,5.41,5.41,W,77-54,77,54,23
5716,1/17/24,C,Texas Tech,B12,Houston,A,"L, 77-54",118.1,109.1,59.3,91.1,48,23.6,27.8,30.6,129.9,58.7,10.1,40,4.8,71.3,-8,0.0,4.39,L,77-54,54,77,-23
5717,1/17/24,C,The Citadel,SC,UNC Greensboro,A,"L, 73-67",112,117.3,59.7,112.3,56,25.1,40.7,26,122.3,57.4,15.1,37,24.1,37.2,-4,0.0,2.42,L,73-67,67,73,-6
5719,1/17/24,C,Tulane,Amer,UAB,A,"L, 83-69",94.3,96.8,76.3,90.4,45.7,13.1,2.7,34.5,108.8,52.9,14.4,31.7,24.3,42.6,-2,0.0,3.78,L,83-69,69,83,-14
5721,1/17/24,C,Texas,B12,UCF,H,"L, 77-71",121.5,110.3,66.9,106.1,59.3,16.4,13.8,22.2,115.1,57,22.4,40,26.3,75.2,8,5.44,5.44,L,77-71,71,77,-6
5722,1/17/24,C,UCF,B12,Texas,A,"W, 77-71",121.8,99.3,66.9,115.1,57,22.4,40,26.3,106.1,59.3,16.4,13.8,22.2,91.3,-8,0.0,3.45,W,77-71,77,71,6
5724,1/17/24,C,UCLA,P12,Arizona St.,A,"W, 68-66",121,116.1,58.8,115.7,55.4,18.7,30.8,50,112.3,52.8,10.2,26.5,25.9,61.6,-5,0.0,4.03,W,68-66,68,66,2
5726,1/17/24,C,USC,P12,Arizona,A,"L, 82-67",102,95.2,74.8,89.6,49.2,25.4,27.8,14.8,109.6,47.1,18.7,42.9,37.1,68.9,-10,0.0,2.82,L,82-67,67,82,-15
